image_path,family,category,split,exists,opens_successfully,error,width,height,mode,file_size_bytes,brightness_mean,contrast_std,intensity_range,blank,low_pixel_contrast,sha256,difference_hash,actual_font_size,background,blur_radius,contrast_style,horizontal_shift_px,jpeg_quality,letter_spacing_px,luminance_difference,rotation_degrees,scale_factor,vertical_shift_px
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0000.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5033,24.3164,43.8392,241.0,False,False,c186936f25b55c021389e2d2b5937de471f9da8901cfa947067d61343ddc6055,fffffffffffffffffdea6a95ade6156a166b256da6925f6ff7ffffffffffffff,25,dark,,strong,-7,,0,231.33,1.198,0.9642,1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0001.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5237,42.1118,35.0546,221.0,False,False,62ac073d16c273b6a38f7d0038d2aa1da12402b5445e9a514a1e738b498e6ad7,ffffffffffffffffff3eb1d96e36b316b2d3b2dc4d2cb2d3fffcffffffffffff,24,dark,,strong,8,,1,195.67,-0.742,0.9848,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0002.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4239,241.7759,25.8566,169.0,False,False,bc15c8c57a9e648350fc1f719d84bf5dd45c9f22f1eb82b53147e2ef0ad4c6e7,fffffffffffffffffbeffdb0aacf472655645ae4addf5fbfffffffffffffffff,20,light,,soft,1,,1,163.67,0.959,0.9462,1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0003.png,Abril Fatface,display,validation,True,True,,224,96,RGB,8525,240.2734,28.3659,174.0,False,False,9f2265c86ab424b4a6addc759a2ce50068e2997c7982365cdf6a7c9088295fda,fffffffffffffeff7f3796c86db72c972d93d5a2ae7effffffffffffffffffff,22,light,0.213,soft,4,86.0,3,161.67,-1.168,1.0477,-2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0004.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5882,228.7585,45.1452,222.0,False,False,8e80263995f17ec812ac617982dac0bce8eb4a6a1b478d24fd3f04f877e76056,ffffffffffff7dfeeeab39d6357a14ea16aab4aa5bd5b6aeffffffffffffffff,25,light,0.422,strong,-5,,0,212.0,-1.005,1.0377,-3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0005.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4117,232.1198,26.4873,154.0,False,False,b1fce78376a3799768fb74fba60bb67c0c5214d657afa464408fc802572ceedc,fffffffffffffffff6ffadae52556a5a2a5a7a72d5d7ffffffffffffffffffff,20,light,,soft,0,,2,148.33,0.086,1.048,1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0006.png,Abril Fatface,display,validation,True,True,,224,96,RGB,8943,229.7181,38.5991,241.0,False,False,8f5017456e6e6850fe684dc9be9e2726adaed4f443514890fbda4f93c1627cc5,ffffffffffffbaffcd4f32faa2b5d225ba274dd1fa7effffffffffffffffffff,24,light,,strong,2,76.0,1,205.33,-2.215,0.967,-2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0007.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5884,234.9177,42.1865,211.0,False,False,a3c1f357c611c78227e332371a81f21396e5b3a6dd5d5ad40e8199e1cf104910,ffffffffffffffff7fffd6df2d722a8f74dd54d84cdcbb3ffefdffffffffffff,23,light,,strong,1,,0,225.0,-1.409,1.0303,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0008.png,Abril Fatface,display,validation,True,True,,224,96,RGB,10612,230.6187,31.6879,186.0,False,False,477b4970c536443f728142f8d415bab9707e4f0e826fc6af11a5a58aff2815e7,ffffffffffffedff5bd5ac2b6d254cb44d35b3f9ddb6fffdffffffffffffffff,24,light,,soft,-4,78.0,1,147.33,0.504,1.0345,-3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0009.png,Abril Fatface,display,validation,True,True,,224,96,RGB,6023,229.7881,41.3268,202.0,False,False,ed1594ee06b90bf1f5a55f9fcdb2b7b5e54d202b12740a153c977a7964f44610,ffffffffffffabfbd4a42b5b2aaa26aa66aa3b95d5eeffffffffffffffffffff,24,light,,strong,-11,,0,206.33,1.194,0.9937,-1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0010.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5098,41.9373,41.1426,223.0,False,False,b9cb4dc6b31183048b35d279377eb4d29c46eb9b810d4290b5455ed41dbce434,ffffffffffffffffedbfdada25a5ada5a9b4ad2552d9bdbeffffffffffffffff,24,dark,,strong,12,,2,218.67,0.665,0.9532,1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0011.png,Abril Fatface,display,validation,True,True,,224,96,RGB,8650,244.9051,32.47,254.0,False,False,7de91542729d54e4ede792a468b477f42a267e1565368ec40b6ec33bde293842,ffffffffffffffffd3ffaebad37f535a735aefbe73dbfffeffffffffffffffff,17,light,0.172,strong,-9,81.0,3,234.67,-1.578,1.0034,-1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0012.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5644,234.0828,41.1256,227.0,False,False,d60af8ecb5f0b683b65f2217a370309c712326163c137c79326eff622a9187be,fffffffffffffffbe7f4f9bb66c3a745e571a56a9a956d7bffffffffffffffff,22,light,0.175,strong,-9,,0,225.67,1.978,1.0313,0
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0013.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4685,234.3292,32.3695,219.0,False,False,511e0497dbf0ba82d03cfbfb2f819e5a216a710699ff78934ed858d38cdbf93b,ffffffffffffef7e738f8d748b2a4b6a5b6db693ed6fffffffffffffffffffff,19,light,0.33,strong,7,,3,217.33,2.168,0.9949,-4
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0014.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5557,236.865,40.2089,212.0,False,False,3cf932e67bc01dacdc4281327cb2d88826fed861dcd024b570bae879b2c5fea7,ffffffffffffffffbef9df8e2c792ea9122e1aa99cdf63bfdfffffffffffffff,22,light,,strong,-8,,0,208.33,1.141,1.0106,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0015.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5544,37.4051,46.6897,229.0,False,False,a0a42b03cd043473544d234e7c5cc65eaea14c746611ae34c3d62f2a4f2697f8,fffffffffffffdfd9bb260cdcdad952dd52d55afaa50d5afffffffffffffffff,30,dark,0.242,strong,1,,1,210.67,-1.332,0.9657,-4
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0016.png,Abril Fatface,display,validation,True,True,,224,96,RGB,8531,39.4701,30.9753,217.0,False,False,148ae0d2603031a82119eb485edbed58d296f2c3cd52dbcede04c0bdfd4925f4,ffffffffffffffdff9f53e5ab692a7b626f61b49f6f67fffffffffffffffffff,25,dark,0.426,soft,-12,81.0,2,168.33,-2.083,0.9899,-3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0017.png,Abril Fatface,display,validation,True,True,,224,96,RGB,7600,35.7313,33.7838,246.0,False,False,d27f11511b3cf326ca15ddc51896179bae12bf90129486dcebcb12e88c3ef57f,ffffffffffffffff779b9f6e61994a92ca92ca9635edeabeffffffffffffffff,19,dark,,strong,3,73.0,3,212.67,0.305,1.023,1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0018.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5578,30.1696,36.4291,233.0,False,False,901c53743de25f64177701e7da0101b46f888cc1f36373005f9a8bd7e246c85b,ffffffffffffffffefcdd73b62c4ab4c926977ffaad5ffffffffffffffffffff,20,dark,0.301,strong,-10,,0,219.0,-2.35,1.0261,-2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0019.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4348,20.5953,32.7073,207.0,False,False,19d3c1ee72fecbd20e18bced9d185af86f31c88e04c65c591429686d52561342,ffffffffffffffffff7f7ddbca24925bb65a36529652e9adb65bffffffffffff,28,dark,,soft,-1,,2,164.33,1.981,1.0085,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0020.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4822,27.6237,28.77,208.0,False,False,1bb7177a8899ef293d8718c9d7d15dcb49dfb6e7356cfb5bda2f21abc81afd44,ffffffffffffffffaedd59a69059b25b92db6d84b67bffdfffffffffffffffff,20,dark,,soft,4,,2,152.33,-0.531,0.9933,-1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0021.png,Abril Fatface,display,validation,True,True,,224,96,RGB,10637,221.034,47.6711,242.0,False,False,62f87bc51f2405add7937d24e5476b2dc764f6f22344dd5995efa87dd3efe130,ffffffffffffffcb3674cd8bf24b326a246bb6ebdb14a4ebffffffffffffffff,34,light,,strong,7,88.0,1,214.67,0.854,1.0171,-3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0022.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4146,29.6784,27.935,208.0,False,False,3b0c0e452f085a393a8ca2fa7b3b7d0a3b63e2649020142248d4eb222167e832,ffffffffffffffff6ff7f9ca5d255d354d74fa6b7df7ff7fffffffffffffffff,22,dark,,soft,12,,3,168.0,0.393,0.954,-1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0023.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4862,232.5477,26.2337,142.0,False,False,06c822c825f00b114dd87c0c9cc140968c1d9a14840e0d0bc8ca22ed9549c1b0,ffffffffffffffffffff7dffdeed31fa2d6d29292529dad6fd6dffffffffffff,24,light,,soft,-11,,3,136.33,-2.287,1.0556,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0024.png,Abril Fatface,display,validation,True,True,,224,96,RGB,7402,232.9582,35.6356,242.0,False,False,8dbafd2487abaa280504c4bd199320e2b0fc7fb3f9690d838dcc60ea183c41e2,fffffffffffffffffd773a9ec56331f54a71d6f4b68ae9f5f7ffffffffffffff,22,light,,strong,10,79.0,0,206.67,1.216,0.9487,2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0025.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5099,233.9689,38.6806,216.0,False,False,928782e84a38f9af704644e28860f6a72b6e0982f43fe898cbcc6695001db32d,fffffffffffffffffeff7b6f94f66ec95aea5a6aac4a5bb5feeaffffffffffff,24,light,0.209,strong,12,,2,221.0,-2.266,1.017,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0026.png,Abril Fatface,display,validation,True,True,,224,96,RGB,7256,235.2221,42.9443,250.0,False,False,884dc9d459f93330ef8e6cda5e9b2220605b5af61fcbb5909e77074992fde6b7,fffffffffffffeffffcd7c32d475a9656d47edfd12aaedfdffffffffffffffff,27,light,,strong,-7,90.0,0,224.0,1.88,0.9502,-2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0027.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4394,243.7205,28.2937,167.0,False,False,9139d3c92c94de772da57d6742769f16a58de11a7b56937fa538667c7a396de9,ffffffffffffffffff5ffba6ec5d93564b554b57feaebb57ffffffffffffffff,24,light,,soft,-5,,1,166.33,2.082,0.9631,2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0028.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5407,237.1768,33.2416,165.0,False,False,6b6f38cc691bfacc847947131ff25b9438b0ed1bcf858102d381631f29048d7e,ffffffffffffedff773e88d949a6e9afaa6a292bd6dc6dafffffffffffffffff,29,light,,soft,-8,,0,161.67,-1.028,1.0067,-4
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0029.png,Abril Fatface,display,validation,True,True,,224,96,RGB,7351,238.9024,23.9294,162.0,False,False,8683827b1923e5dcaaa5c21791618467bde611c4d5b7e1f93862f676dffd1977,fffffffffffffdff5ed6a96dd52a552e952b6ad3d57cffffffffffffffffffff,19,light,,soft,9,92.0,2,151.33,-1.699,0.9838,-4
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0030.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5070,234.5032,33.9533,210.0,False,False,6c07fe805bc8efb02781f262083ed52d85bedf142a2047fe6dd1d31d40ce2919,fffffffffffffffffddd5627a5dcc2c942cb733adeedf7ffffffffffffffffff,22,light,0.298,strong,5,,1,221.33,0.775,0.9471,0
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0031.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5558,233.9039,28.4017,157.0,False,False,fecca8574b39d544474199f15a3cf38a9db402fe71b082c269c4cb4956d5f36e,ffffffffffffffffddff6a7595aba5b5adb534a53b6ecdd3bfefffffffffffff,24,light,0.509,soft,2,,1,151.0,-1.215,0.9995,2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0032.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4125,241.83,26.8602,142.0,False,False,a11156f800e49a78d989e5d72dbccc46f5347eaf173be991723968e6119310ff,ffffffffffffffffeffb57f6c8d98b29cb6b892a49abb66dfbf7ffffffffffff,32,light,,soft,4,,2,147.67,-1.457,1.0014,3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0033.png,Abril Fatface,display,validation,True,True,,224,96,RGB,8692,236.3906,36.0799,221.0,False,False,c487b382850489fd3c1bb561d337b39b25dd7908e84db21d307c00ee299004dd,fffffffffffffffff3fb9c5463ab5352db5ad35aaca5d3deffffffffffffffff,22,light,,strong,-9,76.0,1,204.67,1.538,0.9915,0
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0034.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4701,235.2525,28.6102,208.0,False,False,c387c2035ffbf32f7fc293305a1f98a32a1e05593aa4262e7674f6cc48c586c9,ffffffffffffffffdedbb5a62a790b490b59dc96f36bffffffffffffffffffff,17,light,0.325,strong,0,,3,209.67,0.928,1.0303,-3
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0035.png,Abril Fatface,display,validation,True,True,,224,96,RGB,5260,51.1127,37.2515,209.0,False,False,2ae189cd676f7dc38985668a45ab070e8b32c58e1b36f24267c8ea8f2c1f5450,ffffffffffffffff5fbfb54f4acf529456b556b5a96a56b5ffffffffffffffff,25,dark,0.423,strong,-7,,2,198.67,-1.172,1.0177,-2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0036.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4562,237.8029,27.1124,160.0,False,False,9ca4fb6eff6fc32a405329ed6da488607c0e50543389d85cae9f3cd94b4d1a40,ffffffffffffffffdafb251e6b4d5acb5acaad35faceffffffffffffffffffff,20,light,0.326,soft,-4,,2,157.0,0.465,1.0275,-4
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0037.png,Abril Fatface,display,validation,True,True,,224,96,RGB,4773,233.8481,38.656,210.0,False,False,c516ffe3de36cd2ed0690ed598813e6e0fd68c5e15205f54a6880a29d502c274,ffffffffffffbfff4e5fb1ecb997c932c96667529efdffffffffffffffffffff,22,light,,strong,-12,,0,202.33,-1.033,0.961,-1
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0038.png,Abril Fatface,display,validation,True,True,,224,96,RGB,3651,37.2781,28.9078,223.0,False,False,83c17391c88ea5944eefdcb105a5ec49ac0859e9e35ac23cef569a3e18fcc41a,ffffffffffffffffffff5dbaa64d593b492a496eb6d55d2fffffffffffffffff,17,dark,,strong,0,,3,212.67,0.203,0.9933,2
data/processed/fontsense_full/images/validation/display/Abril_Fatface/Abril_Fatface_0039.png,Abril Fatface,display,validation,True,True,,224,96,RGB,7635,235.1284,31.7938,225.0,False,False,8d09ace0f3e5204d45b97b31297ec364505bfa84c383d88423980796be92df0f,ffffffffffffffffffffb6fbcd1c3267aad2aa5eb9655edeffffffffffffffff,19,light,0.451,strong,7,87.0,2,202.0,1.239,1.0459,3
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0000.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,7916,231.6437,30.1693,191.0,False,False,50916ecb6774beb9e903b028ca6b6e0b38853f63779419a44821db8e529865ec,fffffffffffffbf7de69a1b659c5596d596dae935b7dffffffffffffffffffff,18,light,,soft,-11,80.0,3,153.67,2.195,1.008,-4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0001.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5315,42.5656,44.3562,224.0,False,False,2251d437a186ba8e580a167ee283a243e35d24d276da923bd7a0c0f749ceb977,ffffffffffffffffbbec67b7984c284dad8de3cd64739b8cefffffffffffffff,20,dark,,strong,12,,2,211.33,-0.861,0.9488,4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0002.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,6792,31.7187,44.8385,213.0,False,False,b7acb34cf7ce8f570e887e403c9c11d0c15be42f8e53c71399f8cad8daabf911,ffffffffffffffffb76f4cbdb74ab74da76da76d59efa79bfffcffffffffffff,22,dark,0.203,soft,2,,3,177.67,-2.407,1.0116,4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0003.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5238,221.5924,55.8094,226.0,False,False,3dc82e69073b44e0410cb6aeb6dae3131373d9f3ecfb0fc39a998592ac19b228,ffffffffffffffffbe7d538aacd58cb58da489b1764bbdb4fffbffffffffffff,23,light,,strong,3,,1,224.67,-1.57,0.9993,1
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0004.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,9822,39.4093,46.8306,246.0,False,False,15158a45f65fe24be2873950b1a32ec0f0904ac1a1e30b74e8b75cefd9c8fa49,ffffffffffffffffffcdbc7b53842585adbbedad3256edadffffffffffffffff,20,dark,,strong,-8,84.0,1,206.67,-0.815,0.9658,1
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0005.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5483,224.8556,54.1077,238.0,False,False,8dc4c7bd461148b3e1b76d08eb579fa75057335bfc63923edd72fcfcdbde1442,fffffffffffffffff7fffbc744b88f5fbaceaa445535efdbfffeffffffffffff,21,light,,strong,-2,,0,233.67,-2.207,0.9501,3
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0006.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,6249,33.3568,62.0009,242.0,False,False,b2b04c86a676919b7188493f0593c125aada18da114bf7e2759516f569052c46,ffffffffffffffffe7bb1856e7a9e5a25cd64cd66dd2bead6dd6ffffffffffff,23,dark,0.239,strong,4,,1,225.67,0.134,1.0595,2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0007.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,9112,40.3526,51.0679,250.0,False,False,a8b4c6be228c44d23b4477421a2ffa768a1c62c89935bf05d90ed7cd7cb6a275,fffffffffffff7f56dcbf3b0f5356db1acb64ce9b337fdffffffffffffffffff,20,dark,0.152,strong,12,75.0,1,203.67,1.602,1.0285,-4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0008.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5580,230.3455,47.6641,205.0,False,False,12de1136cae5aa620db9a7d5a963b9f55064fb2994b348cc0c2aa02cb055763a,fffffffffffffffff36f6dd5922b922db725936d6d92b36dffffffffffffffff,20,light,0.146,strong,6,,3,206.33,-0.5,1.0254,2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0009.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5863,31.5188,38.9892,221.0,False,False,968689a857c7406941725a7eb8646ad3281a3cdef9b190a0d8be4c41ddfffb39,ffffffffffffdfbf6d5e93a5a4aa2ccae4aa637a9cedefffffffffffffffffff,20,dark,,soft,-8,,2,184.0,-2.483,0.9681,-1
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0010.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,6058,227.8802,52.4158,213.0,False,False,7a3508b9cf20f74c6020fea678c153dcb6bb3269d0322dd502db2cc27d22f7e4,ffffffffffff7f3f8ee6753935344b125524aeef7513ffefffffffffffffffff,23,light,,strong,1,,0,208.67,-1.275,1.0341,-4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0011.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,6206,31.5975,48.4745,237.0,False,False,52a84ce1dd67a683ee787245e73280b8d24e6cc130bf9ed80d45b1500b70f49c,fffffffffffffe6fe99a9665aa4aaa6a6a4ad7daeaf5ffffffffffffffffffff,22,dark,,strong,-1,,1,201.67,-2.409,0.9714,-1
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0012.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,4338,236.0899,43.0626,233.0,False,False,0b968aac93d3d986e7d2c3b4046ceab262b937f4e41a994d6a6f697bbf4f3822,ffffffffffffffffdb9f6e639b9d524b534bcd34b6ebffffffffffffffffffff,17,light,0.346,strong,-8,,3,228.0,0.019,0.9768,-2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0013.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,11006,41.067,39.1608,214.0,False,False,edf8d7cf6ca93f99a62a62f81b2ac6d495f366f06011db00d0108705a3eab8f8,fffffffffffffebc6963f69cdead6d6c7aac92526dedfbffffffffffffffffff,22,dark,,soft,11,80.0,0,159.0,1.207,0.9888,-2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0014.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,9707,29.4541,49.7886,250.0,False,False,d4b147a9a9154be03e6405ed5fb6081c145552e2b931adbcea1e450d29ed119b,ffffffffffffefff99fa6e27e91aa962896e96bb6974bfffffffffffffffffff,20,dark,,strong,-7,75.0,1,220.33,-2.038,0.9503,0
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0015.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5772,38.716,50.1116,230.0,False,False,3b72c8373b079869fb30cea4a4178b4259e8e07b0d8d041156b62c684222aac3,fffffffffffff7d71928e6d7d4c554ed4dc5a93a56edf9ffffffffffffffffff,22,dark,,strong,3,,3,206.0,1.621,0.9451,-3
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0016.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5650,227.9731,44.2642,205.0,False,False,7ece98c0c107999f2713661a6242faf04082b5835afff1433fad117bb2d1f56e,ffffffffffffffffefff75bcaa624a9358b348b3b7345ecbffbfffffffffffff,18,light,,strong,9,,3,211.0,-1.188,1.034,3
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0017.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,4596,235.7467,40.3109,215.0,False,False,f3b4941983196b2557d9b5f4ed7379f87899bb7ca145466df03968ba8314b611,fffffffffffffffff9d55e6ba1975955597559aaa6555bffffffffffffffffff,18,light,,strong,-4,,3,221.33,2.471,0.9824,1
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0018.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5982,30.4687,42.9147,225.0,False,False,ed95ab036bebfce8fc40a7c612e133371306a3e906345a3c718fe869638ea691,ffffffffffffffffffafbadd4fa6b12db12db1ac93a06e7fbbbfffffffffffff,22,dark,,soft,-12,,3,168.67,1.79,1.0489,2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0019.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,11870,36.8604,55.5759,253.0,False,False,31c0d17402abad24ebee5846aa0b601c532fc5b6ae03a8403695199d189a2307,ffffffffffffeb7db5a74b7b4a55cd644b54b4ab4b77ffffffffffffffffffff,22,dark,,strong,-4,73.0,0,199.67,1.213,1.0013,-4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0020.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,10040,235.3768,44.5905,237.0,False,False,94efd520f2940b2097a4a7cd61dceab4e7f73003500296d609e1e45e48f92515,fffffffffffffffff97fae9d516aa9d5a9d5b955d6aab955ffffffffffffffff,18,light,0.106,strong,2,80.0,2,212.0,-0.232,1.023,2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0021.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,6871,214.6649,69.3809,217.0,False,False,4959a05b90339d4d78d442f73f89c3e06cda04b89acfa7d8e27f22f965ea2179,ffffbfffcff2b6ed3992b4e2aaaaacaaa4aa5420abddf5eaffffffffffffffff,34,light,,strong,-4,,0,213.0,-1.65,1.0507,-4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0022.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,4839,30.3011,40.9322,234.0,False,False,b6469165e9fba857d35eca4c3d0b811b428f2aa7a127645b0f9fb6e34d98b0f8,fffffffffffffffff7a74c59b3a655ab54abd5b48b7b75bfffffffffffffffff,18,dark,,strong,-12,,3,207.67,2.436,0.9409,1
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0023.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,8450,228.4097,57.5496,253.0,False,False,26935069846bdca675577d31c88eea5b0ada8e3dbd251330c9191477ee497f3c,fffffffffffffffbbffd66f3bdb2b6da12da524a96dbffa5f6dbffffffffffff,30,light,,strong,-2,83.0,1,229.67,2.187,1.0566,2
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0024.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5440,229.7587,34.2276,143.0,False,False,d937df07dfa9edb7cc3afa0456d7de210404551a1a6eba9adbd3d443aae088dc,fffffffffffffffffffedb5bb4a44b524b5adb52d3363cd9fbf7ffffffffffff,23,light,,soft,-5,,2,147.67,0.223,0.9718,4
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0025.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5647,232.9789,52.2176,227.0,False,False,250eda0d15a50eedc39227ff9030652f3d73a9cd7cec514b6a0d9d7294e1a3af,ffffffffffffffffffffbeb759dea6679635d658ce4a35b5feffffffffffffff,20,light,,strong,0,,1,225.33,0.452,1.015,3
data/processed/fontsense_full/images/validation/display/Alfa_Slab_One/Alfa_Slab_One_0026.png,Alfa Slab One,display,validation,True,True,,224,96,RGB,5219,235.5915,39.9396,174.0,False,False,f026a37dfc886d94f2a48a17399abc79e9d5a160177d6e2956ff47bd743639f5,ffffffffffffffffbbef5c94a32bab69a92b8d33f2d2ed7dffffffffffffffff,22,light,,soft,4,,1,172.33,-0.892,0.9432,1
