image_path,family,category,split,rendered_text,font_file,applied_effects,seed,preview_index
data/processed/fontsense_preview/images/train/monospace/Fira_Code/Fira_Code_01.png,Fira Code,monospace,train,Bold Shapes,data/raw/fonts/google_fonts/monospace/Fira_Code__FiraCode[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.819}",42750652,1
data/processed/fontsense_preview/images/train/monospace/JetBrains_Mono/JetBrains_Mono_00.png,JetBrains Mono,monospace,train,Daily Notes,data/raw/fonts/google_fonts/monospace/JetBrains_Mono__JetBrainsMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": 91, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.832}",42760658,0
data/processed/fontsense_preview/images/train/monospace/JetBrains_Mono/JetBrains_Mono_01.png,JetBrains Mono,monospace,train,Smart Layout,data/raw/fonts/google_fonts/monospace/JetBrains_Mono__JetBrainsMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 27, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.45}",42760659,1
data/processed/fontsense_preview/images/train/monospace/Overpass_Mono/Overpass_Mono_00.png,Overpass Mono,monospace,train,Quiet Words,data/raw/fonts/google_fonts/monospace/Overpass_Mono__OverpassMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.586}",42770665,0
data/processed/fontsense_preview/images/train/monospace/Overpass_Mono/Overpass_Mono_01.png,Overpass Mono,monospace,train,Simple Text,data/raw/fonts/google_fonts/monospace/Overpass_Mono__OverpassMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.628}",42770666,1
data/processed/fontsense_preview/images/train/monospace/Oxygen_Mono/Oxygen_Mono_00.png,Oxygen Mono,monospace,train,Font Sense,data/raw/fonts/google_fonts/monospace/Oxygen_Mono__OxygenMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 33, ""jpeg_quality"": 81, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.776}",42780672,0
data/processed/fontsense_preview/images/train/monospace/Oxygen_Mono/Oxygen_Mono_01.png,Oxygen Mono,monospace,train,Type Study,data/raw/fonts/google_fonts/monospace/Oxygen_Mono__OxygenMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.308, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 1.056}",42780673,1
data/processed/fontsense_preview/images/train/monospace/PT_Mono/PT_Mono_00.png,PT Mono,monospace,train,Modern Type,data/raw/fonts/google_fonts/monospace/PT_Mono__PTM55FT.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 29, ""jpeg_quality"": 80, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.999}",42790679,0
data/processed/fontsense_preview/images/train/monospace/PT_Mono/PT_Mono_01.png,PT Mono,monospace,train,Bold Shapes,data/raw/fonts/google_fonts/monospace/PT_Mono__PTM55FT.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 27, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 1.176}",42790680,1
data/processed/fontsense_preview/images/train/monospace/Share_Tech_Mono/Share_Tech_Mono_00.png,Share Tech Mono,monospace,train,Hello World,data/raw/fonts/google_fonts/monospace/Share_Tech_Mono__ShareTechMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 34, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.193}",42800686,0
data/processed/fontsense_preview/images/train/monospace/Share_Tech_Mono/Share_Tech_Mono_01.png,Share Tech Mono,monospace,train,Open Source,data/raw/fonts/google_fonts/monospace/Share_Tech_Mono__ShareTechMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 33, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.852}",42800687,1
data/processed/fontsense_preview/images/train/monospace/Source_Code_Pro/Source_Code_Pro_00.png,Source Code Pro,monospace,train,Daily Notes,data/raw/fonts/google_fonts/monospace/Source_Code_Pro__SourceCodePro[wght].ttf,"{""background"": ""light"", ""blur_radius"": 0.244, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.235}",42810693,0
data/processed/fontsense_preview/images/train/monospace/Source_Code_Pro/Source_Code_Pro_01.png,Source Code Pro,monospace,train,Open Source,data/raw/fonts/google_fonts/monospace/Source_Code_Pro__SourceCodePro[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 27, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": -0.732}",42810694,1
data/processed/fontsense_preview/images/train/monospace/Space_Mono/Space_Mono_00.png,Space Mono,monospace,train,Visual Story,data/raw/fonts/google_fonts/monospace/Space_Mono__SpaceMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.245, ""font_size"": 26, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.289}",42820700,0
data/processed/fontsense_preview/images/train/monospace/Space_Mono/Space_Mono_01.png,Space Mono,monospace,train,Modern Type,data/raw/fonts/google_fonts/monospace/Space_Mono__SpaceMono-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 0.158}",42820701,1
data/processed/fontsense_preview/images/train/monospace/Ubuntu_Mono/Ubuntu_Mono_00.png,Ubuntu Mono,monospace,train,Smart Layout,data/raw/fonts/google_fonts/monospace/Ubuntu_Mono__UbuntuMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": 1.115}",42830707,0
data/processed/fontsense_preview/images/train/monospace/Ubuntu_Mono/Ubuntu_Mono_01.png,Ubuntu Mono,monospace,train,Modern Type,data/raw/fonts/google_fonts/monospace/Ubuntu_Mono__UbuntuMono-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 36, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""rotation_degrees"": -1.031}",42830708,1
data/processed/fontsense_preview/images/validation/monospace/Cousine/Cousine_00.png,Cousine,monospace,validation,Open Source,data/raw/fonts/google_fonts/monospace/Cousine__Cousine-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 30, ""jpeg_quality"": 82, ""letter_spacing_px"": 0, ""rotation_degrees"": -0.806}",42840714,0
data/processed/fontsense_preview/images/validation/monospace/Cousine/Cousine_01.png,Cousine,monospace,validation,Font Sense,data/raw/fonts/google_fonts/monospace/Cousine__Cousine-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 32, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.433}",42840715,1
data/processed/fontsense_preview/images/validation/monospace/Cutive_Mono/Cutive_Mono_00.png,Cutive Mono,monospace,validation,Font Sense,data/raw/fonts/google_fonts/monospace/Cutive_Mono__CutiveMono-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 32, ""jpeg_quality"": 80, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.342}",42850721,0
data/processed/fontsense_preview/images/validation/monospace/Cutive_Mono/Cutive_Mono_01.png,Cutive Mono,monospace,validation,Visual Story,data/raw/fonts/google_fonts/monospace/Cutive_Mono__CutiveMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 25, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.638}",42850722,1
data/processed/fontsense_preview/images/validation/monospace/IBM_Plex_Mono/IBM_Plex_Mono_00.png,IBM Plex Mono,monospace,validation,Bold Shapes,data/raw/fonts/google_fonts/monospace/IBM_Plex_Mono__IBMPlexMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.198, ""font_size"": 29, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.262}",42860728,0
data/processed/fontsense_preview/images/validation/monospace/IBM_Plex_Mono/IBM_Plex_Mono_01.png,IBM Plex Mono,monospace,validation,Bright Idea,data/raw/fonts/google_fonts/monospace/IBM_Plex_Mono__IBMPlexMono-Regular.ttf,"{""background"": ""dark"", ""blur_radius"": 0.227, ""font_size"": 29, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -1.241}",42860729,1
data/processed/fontsense_preview/images/test/monospace/Fira_Mono/Fira_Mono_00.png,Fira Mono,monospace,test,Fresh Lines,data/raw/fonts/google_fonts/monospace/Fira_Mono__FiraMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": 0.305, ""font_size"": 29, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.087}",42870735,0
data/processed/fontsense_preview/images/test/monospace/Fira_Mono/Fira_Mono_01.png,Fira Mono,monospace,test,Bold Shapes,data/raw/fonts/google_fonts/monospace/Fira_Mono__FiraMono-Regular.ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 29, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.931}",42870736,1
data/processed/fontsense_preview/images/test/monospace/Roboto_Mono/Roboto_Mono_00.png,Roboto Mono,monospace,test,Visual Story,data/raw/fonts/google_fonts/monospace/Roboto_Mono__RobotoMono[wght].ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 25, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": 0.217}",42880742,0
data/processed/fontsense_preview/images/test/monospace/Roboto_Mono/Roboto_Mono_01.png,Roboto Mono,monospace,test,Fresh Lines,data/raw/fonts/google_fonts/monospace/Roboto_Mono__RobotoMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -0.717}",42880743,1
data/processed/fontsense_preview/images/test/monospace/Sometype_Mono/Sometype_Mono_00.png,Sometype Mono,monospace,test,Clear Design,data/raw/fonts/google_fonts/monospace/Sometype_Mono__SometypeMono[wght].ttf,"{""background"": ""dark"", ""blur_radius"": null, ""font_size"": 26, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""rotation_degrees"": -1.214}",42890749,0
data/processed/fontsense_preview/images/test/monospace/Sometype_Mono/Sometype_Mono_01.png,Sometype Mono,monospace,test,Modern Type,data/raw/fonts/google_fonts/monospace/Sometype_Mono__SometypeMono[wght].ttf,"{""background"": ""light"", ""blur_radius"": null, ""font_size"": 28, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""rotation_degrees"": 0.069}",42890750,1
