image_path,relative_image_path,family,category,split,text,source_font_path,seed
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0010.png,images/train/monospace/Noto_Mono/Noto_Mono_0010.png,Noto Mono,monospace,train,Creative Studio,NotoMono-Regular.ttf,42220290
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0011.png,images/train/monospace/Noto_Mono/Noto_Mono_0011.png,Noto Mono,monospace,train,Typography,NotoMono-Regular.ttf,42220291
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0012.png,images/train/monospace/Noto_Mono/Noto_Mono_0012.png,Noto Mono,monospace,train,Digital Poster,NotoMono-Regular.ttf,42220292
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0013.png,images/train/monospace/Noto_Mono/Noto_Mono_0013.png,Noto Mono,monospace,train,Editorial Layout,NotoMono-Regular.ttf,42220293
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0014.png,images/train/monospace/Noto_Mono/Noto_Mono_0014.png,Noto Mono,monospace,train,Brand Identity,NotoMono-Regular.ttf,42220294
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0015.png,images/train/monospace/Noto_Mono/Noto_Mono_0015.png,Noto Mono,monospace,train,FontSense,NotoMono-Regular.ttf,42220295
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0016.png,images/train/monospace/Noto_Mono/Noto_Mono_0016.png,Noto Mono,monospace,train,Hello World,NotoMono-Regular.ttf,42220296
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0017.png,images/train/monospace/Noto_Mono/Noto_Mono_0017.png,Noto Mono,monospace,train,Type Matters,NotoMono-Regular.ttf,42220297
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0018.png,images/train/monospace/Noto_Mono/Noto_Mono_0018.png,Noto Mono,monospace,train,Design System,NotoMono-Regular.ttf,42220298
data/processed/fontsense_system/images/train/monospace/Noto_Mono/Noto_Mono_0019.png,images/train/monospace/Noto_Mono/Noto_Mono_0019.png,Noto Mono,monospace,train,Hello World,NotoMono-Regular.ttf,42220299
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0000.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0000.png,DejaVu Sans Mono,monospace,train,Graphic Form,DejaVuSansMono.ttf,42230287
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0001.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0001.png,DejaVu Sans Mono,monospace,train,Brand Identity,DejaVuSansMono.ttf,42230288
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0002.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0002.png,DejaVu Sans Mono,monospace,train,Shape and Space,DejaVuSansMono.ttf,42230289
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0003.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0003.png,DejaVu Sans Mono,monospace,train,Typography,DejaVuSansMono.ttf,42230290
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0004.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0004.png,DejaVu Sans Mono,monospace,train,Graphic Form,DejaVuSansMono.ttf,42230291
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0005.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0005.png,DejaVu Sans Mono,monospace,train,Future Vision,DejaVuSansMono.ttf,42230292
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0006.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0006.png,DejaVu Sans Mono,monospace,train,Graphic Form,DejaVuSansMono.ttf,42230293
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0007.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0007.png,DejaVu Sans Mono,monospace,train,Editorial Layout,DejaVuSansMono.ttf,42230294
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0008.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0008.png,DejaVu Sans Mono,monospace,train,Digital Poster,DejaVuSansMono.ttf,42230295
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0009.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0009.png,DejaVu Sans Mono,monospace,train,Visual Culture,DejaVuSansMono.ttf,42230296
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0010.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0010.png,DejaVu Sans Mono,monospace,train,Graphic Form,DejaVuSansMono.ttf,42230297
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0011.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0011.png,DejaVu Sans Mono,monospace,train,Future Vision,DejaVuSansMono.ttf,42230298
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0012.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0012.png,DejaVu Sans Mono,monospace,train,FontSense,DejaVuSansMono.ttf,42230299
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0013.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0013.png,DejaVu Sans Mono,monospace,train,Future Vision,DejaVuSansMono.ttf,42230300
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0014.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0014.png,DejaVu Sans Mono,monospace,train,Shape and Space,DejaVuSansMono.ttf,42230301
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0015.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0015.png,DejaVu Sans Mono,monospace,train,Creative Studio,DejaVuSansMono.ttf,42230302
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0016.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0016.png,DejaVu Sans Mono,monospace,train,Creative Studio,DejaVuSansMono.ttf,42230303
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0017.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0017.png,DejaVu Sans Mono,monospace,train,Beautiful Letters,DejaVuSansMono.ttf,42230304
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0018.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0018.png,DejaVu Sans Mono,monospace,train,Modern Design,DejaVuSansMono.ttf,42230305
data/processed/fontsense_system/images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0019.png,images/train/monospace/DejaVu_Sans_Mono/DejaVu_Sans_Mono_0019.png,DejaVu Sans Mono,monospace,train,Creative Studio,DejaVuSansMono.ttf,42230306
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0000.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0000.png,Liberation Mono,monospace,train,Editorial Layout,LiberationMono-Regular.ttf,42240294
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0001.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0001.png,Liberation Mono,monospace,train,Editorial Layout,LiberationMono-Regular.ttf,42240295
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0002.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0002.png,Liberation Mono,monospace,train,Editorial Layout,LiberationMono-Regular.ttf,42240296
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0003.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0003.png,Liberation Mono,monospace,train,Typography,LiberationMono-Regular.ttf,42240297
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0004.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0004.png,Liberation Mono,monospace,train,Shape and Space,LiberationMono-Regular.ttf,42240298
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0005.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0005.png,Liberation Mono,monospace,train,FontSense,LiberationMono-Regular.ttf,42240299
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0006.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0006.png,Liberation Mono,monospace,train,Beautiful Letters,LiberationMono-Regular.ttf,42240300
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0007.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0007.png,Liberation Mono,monospace,train,Hello World,LiberationMono-Regular.ttf,42240301
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0008.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0008.png,Liberation Mono,monospace,train,Hello World,LiberationMono-Regular.ttf,42240302
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0009.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0009.png,Liberation Mono,monospace,train,Digital Poster,LiberationMono-Regular.ttf,42240303
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0010.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0010.png,Liberation Mono,monospace,train,Visual Culture,LiberationMono-Regular.ttf,42240304
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0011.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0011.png,Liberation Mono,monospace,train,Brand Identity,LiberationMono-Regular.ttf,42240305
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0012.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0012.png,Liberation Mono,monospace,train,Modern Design,LiberationMono-Regular.ttf,42240306
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0013.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0013.png,Liberation Mono,monospace,train,Modern Design,LiberationMono-Regular.ttf,42240307
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0014.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0014.png,Liberation Mono,monospace,train,Future Vision,LiberationMono-Regular.ttf,42240308
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0015.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0015.png,Liberation Mono,monospace,train,Brand Identity,LiberationMono-Regular.ttf,42240309
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0016.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0016.png,Liberation Mono,monospace,train,Digital Poster,LiberationMono-Regular.ttf,42240310
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0017.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0017.png,Liberation Mono,monospace,train,FontSense,LiberationMono-Regular.ttf,42240311
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0018.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0018.png,Liberation Mono,monospace,train,Future Vision,LiberationMono-Regular.ttf,42240312
data/processed/fontsense_system/images/train/monospace/Liberation_Mono/Liberation_Mono_0019.png,images/train/monospace/Liberation_Mono/Liberation_Mono_0019.png,Liberation Mono,monospace,train,Shape and Space,LiberationMono-Regular.ttf,42240313
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0000.png,images/train/monospace/FreeMono/FreeMono_0000.png,FreeMono,monospace,train,Future Vision,FreeMono.otf,42250301
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0001.png,images/train/monospace/FreeMono/FreeMono_0001.png,FreeMono,monospace,train,Type Matters,FreeMono.otf,42250302
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0002.png,images/train/monospace/FreeMono/FreeMono_0002.png,FreeMono,monospace,train,Visual Culture,FreeMono.otf,42250303
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0003.png,images/train/monospace/FreeMono/FreeMono_0003.png,FreeMono,monospace,train,Shape and Space,FreeMono.otf,42250304
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0004.png,images/train/monospace/FreeMono/FreeMono_0004.png,FreeMono,monospace,train,Beautiful Letters,FreeMono.otf,42250305
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0005.png,images/train/monospace/FreeMono/FreeMono_0005.png,FreeMono,monospace,train,Future Vision,FreeMono.otf,42250306
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0006.png,images/train/monospace/FreeMono/FreeMono_0006.png,FreeMono,monospace,train,Future Vision,FreeMono.otf,42250307
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0007.png,images/train/monospace/FreeMono/FreeMono_0007.png,FreeMono,monospace,train,Future Vision,FreeMono.otf,42250308
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0008.png,images/train/monospace/FreeMono/FreeMono_0008.png,FreeMono,monospace,train,Creative Studio,FreeMono.otf,42250309
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0009.png,images/train/monospace/FreeMono/FreeMono_0009.png,FreeMono,monospace,train,Visual Culture,FreeMono.otf,42250310
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0010.png,images/train/monospace/FreeMono/FreeMono_0010.png,FreeMono,monospace,train,Hello World,FreeMono.otf,42250311
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0011.png,images/train/monospace/FreeMono/FreeMono_0011.png,FreeMono,monospace,train,Graphic Form,FreeMono.otf,42250312
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0012.png,images/train/monospace/FreeMono/FreeMono_0012.png,FreeMono,monospace,train,Future Vision,FreeMono.otf,42250313
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0013.png,images/train/monospace/FreeMono/FreeMono_0013.png,FreeMono,monospace,train,Graphic Form,FreeMono.otf,42250314
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0014.png,images/train/monospace/FreeMono/FreeMono_0014.png,FreeMono,monospace,train,Type Matters,FreeMono.otf,42250315
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0015.png,images/train/monospace/FreeMono/FreeMono_0015.png,FreeMono,monospace,train,Hello World,FreeMono.otf,42250316
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0016.png,images/train/monospace/FreeMono/FreeMono_0016.png,FreeMono,monospace,train,Future Vision,FreeMono.otf,42250317
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0017.png,images/train/monospace/FreeMono/FreeMono_0017.png,FreeMono,monospace,train,Typography,FreeMono.otf,42250318
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0018.png,images/train/monospace/FreeMono/FreeMono_0018.png,FreeMono,monospace,train,Editorial Layout,FreeMono.otf,42250319
data/processed/fontsense_system/images/train/monospace/FreeMono/FreeMono_0019.png,images/train/monospace/FreeMono/FreeMono_0019.png,FreeMono,monospace,train,Design System,FreeMono.otf,42250320
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0000.png,images/validation/monospace/Cousine/Cousine_0000.png,Cousine,monospace,validation,Beautiful Letters,Cousine-Regular.ttf,42260308
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0001.png,images/validation/monospace/Cousine/Cousine_0001.png,Cousine,monospace,validation,Graphic Form,Cousine-Regular.ttf,42260309
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0002.png,images/validation/monospace/Cousine/Cousine_0002.png,Cousine,monospace,validation,Digital Poster,Cousine-Regular.ttf,42260310
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0003.png,images/validation/monospace/Cousine/Cousine_0003.png,Cousine,monospace,validation,Beautiful Letters,Cousine-Regular.ttf,42260311
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0004.png,images/validation/monospace/Cousine/Cousine_0004.png,Cousine,monospace,validation,Brand Identity,Cousine-Regular.ttf,42260312
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0005.png,images/validation/monospace/Cousine/Cousine_0005.png,Cousine,monospace,validation,Beautiful Letters,Cousine-Regular.ttf,42260313
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0006.png,images/validation/monospace/Cousine/Cousine_0006.png,Cousine,monospace,validation,Shape and Space,Cousine-Regular.ttf,42260314
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0007.png,images/validation/monospace/Cousine/Cousine_0007.png,Cousine,monospace,validation,Shape and Space,Cousine-Regular.ttf,42260315
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0008.png,images/validation/monospace/Cousine/Cousine_0008.png,Cousine,monospace,validation,Editorial Layout,Cousine-Regular.ttf,42260316
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0009.png,images/validation/monospace/Cousine/Cousine_0009.png,Cousine,monospace,validation,FontSense,Cousine-Regular.ttf,42260317
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0010.png,images/validation/monospace/Cousine/Cousine_0010.png,Cousine,monospace,validation,Future Vision,Cousine-Regular.ttf,42260318
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0011.png,images/validation/monospace/Cousine/Cousine_0011.png,Cousine,monospace,validation,Digital Poster,Cousine-Regular.ttf,42260319
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0012.png,images/validation/monospace/Cousine/Cousine_0012.png,Cousine,monospace,validation,Brand Identity,Cousine-Regular.ttf,42260320
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0013.png,images/validation/monospace/Cousine/Cousine_0013.png,Cousine,monospace,validation,Hello World,Cousine-Regular.ttf,42260321
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0014.png,images/validation/monospace/Cousine/Cousine_0014.png,Cousine,monospace,validation,Brand Identity,Cousine-Regular.ttf,42260322
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0015.png,images/validation/monospace/Cousine/Cousine_0015.png,Cousine,monospace,validation,Type Matters,Cousine-Regular.ttf,42260323
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0016.png,images/validation/monospace/Cousine/Cousine_0016.png,Cousine,monospace,validation,FontSense,Cousine-Regular.ttf,42260324
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0017.png,images/validation/monospace/Cousine/Cousine_0017.png,Cousine,monospace,validation,Hello World,Cousine-Regular.ttf,42260325
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0018.png,images/validation/monospace/Cousine/Cousine_0018.png,Cousine,monospace,validation,Shape and Space,Cousine-Regular.ttf,42260326
data/processed/fontsense_system/images/validation/monospace/Cousine/Cousine_0019.png,images/validation/monospace/Cousine/Cousine_0019.png,Cousine,monospace,validation,FontSense,Cousine-Regular.ttf,42260327
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0000.png,images/test/monospace/Go_Mono/Go_Mono_0000.png,Go Mono,monospace,test,Shape and Space,Go-Mono.ttf,42270315
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0001.png,images/test/monospace/Go_Mono/Go_Mono_0001.png,Go Mono,monospace,test,FontSense,Go-Mono.ttf,42270316
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0002.png,images/test/monospace/Go_Mono/Go_Mono_0002.png,Go Mono,monospace,test,Typography,Go-Mono.ttf,42270317
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0003.png,images/test/monospace/Go_Mono/Go_Mono_0003.png,Go Mono,monospace,test,Brand Identity,Go-Mono.ttf,42270318
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0004.png,images/test/monospace/Go_Mono/Go_Mono_0004.png,Go Mono,monospace,test,Creative Studio,Go-Mono.ttf,42270319
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0005.png,images/test/monospace/Go_Mono/Go_Mono_0005.png,Go Mono,monospace,test,Visual Culture,Go-Mono.ttf,42270320
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0006.png,images/test/monospace/Go_Mono/Go_Mono_0006.png,Go Mono,monospace,test,Editorial Layout,Go-Mono.ttf,42270321
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0007.png,images/test/monospace/Go_Mono/Go_Mono_0007.png,Go Mono,monospace,test,Brand Identity,Go-Mono.ttf,42270322
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0008.png,images/test/monospace/Go_Mono/Go_Mono_0008.png,Go Mono,monospace,test,Modern Design,Go-Mono.ttf,42270323
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0009.png,images/test/monospace/Go_Mono/Go_Mono_0009.png,Go Mono,monospace,test,Shape and Space,Go-Mono.ttf,42270324
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0010.png,images/test/monospace/Go_Mono/Go_Mono_0010.png,Go Mono,monospace,test,Editorial Layout,Go-Mono.ttf,42270325
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0011.png,images/test/monospace/Go_Mono/Go_Mono_0011.png,Go Mono,monospace,test,Modern Design,Go-Mono.ttf,42270326
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0012.png,images/test/monospace/Go_Mono/Go_Mono_0012.png,Go Mono,monospace,test,Digital Poster,Go-Mono.ttf,42270327
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0013.png,images/test/monospace/Go_Mono/Go_Mono_0013.png,Go Mono,monospace,test,Creative Studio,Go-Mono.ttf,42270328
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0014.png,images/test/monospace/Go_Mono/Go_Mono_0014.png,Go Mono,monospace,test,Editorial Layout,Go-Mono.ttf,42270329
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0015.png,images/test/monospace/Go_Mono/Go_Mono_0015.png,Go Mono,monospace,test,Design System,Go-Mono.ttf,42270330
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0016.png,images/test/monospace/Go_Mono/Go_Mono_0016.png,Go Mono,monospace,test,Brand Identity,Go-Mono.ttf,42270331
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0017.png,images/test/monospace/Go_Mono/Go_Mono_0017.png,Go Mono,monospace,test,Hello World,Go-Mono.ttf,42270332
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0018.png,images/test/monospace/Go_Mono/Go_Mono_0018.png,Go Mono,monospace,test,Hello World,Go-Mono.ttf,42270333
data/processed/fontsense_system/images/test/monospace/Go_Mono/Go_Mono_0019.png,images/test/monospace/Go_Mono/Go_Mono_0019.png,Go Mono,monospace,test,Beautiful Letters,Go-Mono.ttf,42270334
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0000.png,images/train/sans_serif/PT_Sans/PT_Sans_0000.png,PT Sans,sans_serif,train,FontSense,PTS55F.ttf,42280322
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0001.png,images/train/sans_serif/PT_Sans/PT_Sans_0001.png,PT Sans,sans_serif,train,Typography,PTS55F.ttf,42280323
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0002.png,images/train/sans_serif/PT_Sans/PT_Sans_0002.png,PT Sans,sans_serif,train,Typography,PTS55F.ttf,42280324
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0003.png,images/train/sans_serif/PT_Sans/PT_Sans_0003.png,PT Sans,sans_serif,train,Modern Design,PTS55F.ttf,42280325
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0004.png,images/train/sans_serif/PT_Sans/PT_Sans_0004.png,PT Sans,sans_serif,train,Future Vision,PTS55F.ttf,42280326
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0005.png,images/train/sans_serif/PT_Sans/PT_Sans_0005.png,PT Sans,sans_serif,train,FontSense,PTS55F.ttf,42280327
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0006.png,images/train/sans_serif/PT_Sans/PT_Sans_0006.png,PT Sans,sans_serif,train,FontSense,PTS55F.ttf,42280328
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0007.png,images/train/sans_serif/PT_Sans/PT_Sans_0007.png,PT Sans,sans_serif,train,Editorial Layout,PTS55F.ttf,42280329
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0008.png,images/train/sans_serif/PT_Sans/PT_Sans_0008.png,PT Sans,sans_serif,train,Digital Poster,PTS55F.ttf,42280330
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0009.png,images/train/sans_serif/PT_Sans/PT_Sans_0009.png,PT Sans,sans_serif,train,Editorial Layout,PTS55F.ttf,42280331
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0010.png,images/train/sans_serif/PT_Sans/PT_Sans_0010.png,PT Sans,sans_serif,train,Brand Identity,PTS55F.ttf,42280332
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0011.png,images/train/sans_serif/PT_Sans/PT_Sans_0011.png,PT Sans,sans_serif,train,Shape and Space,PTS55F.ttf,42280333
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0012.png,images/train/sans_serif/PT_Sans/PT_Sans_0012.png,PT Sans,sans_serif,train,Shape and Space,PTS55F.ttf,42280334
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0013.png,images/train/sans_serif/PT_Sans/PT_Sans_0013.png,PT Sans,sans_serif,train,Type Matters,PTS55F.ttf,42280335
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0014.png,images/train/sans_serif/PT_Sans/PT_Sans_0014.png,PT Sans,sans_serif,train,Editorial Layout,PTS55F.ttf,42280336
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0015.png,images/train/sans_serif/PT_Sans/PT_Sans_0015.png,PT Sans,sans_serif,train,Digital Poster,PTS55F.ttf,42280337
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0016.png,images/train/sans_serif/PT_Sans/PT_Sans_0016.png,PT Sans,sans_serif,train,FontSense,PTS55F.ttf,42280338
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0017.png,images/train/sans_serif/PT_Sans/PT_Sans_0017.png,PT Sans,sans_serif,train,Graphic Form,PTS55F.ttf,42280339
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0018.png,images/train/sans_serif/PT_Sans/PT_Sans_0018.png,PT Sans,sans_serif,train,Modern Design,PTS55F.ttf,42280340
data/processed/fontsense_system/images/train/sans_serif/PT_Sans/PT_Sans_0019.png,images/train/sans_serif/PT_Sans/PT_Sans_0019.png,PT Sans,sans_serif,train,Graphic Form,PTS55F.ttf,42280341
